ANIO,MES,SEMANA,HORA_COMPRA,HORA_ENTREGA,ORIGEN,DESTINO,EJECUCION_ENTREGA,ENTREGA_DEMORADA,ENTREGA_ANTICIPADA,ENTREGA_A_TIEMPO,CANCELADO,TOTAL_ENVIOS,VISITAS
2024,12,52,15,19.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,13,16.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,1
2024,12,52,15,14.0,ZACATECAS,OAXACA,EARLY,0,10,0,0,10,12
2024,12,52,18,19.0,ZACATECAS,OAXACA,EARLY,0,11,0,0,11,15
2024,12,52,22,14.0,ZACATECAS,OAXACA,EARLY,0,45,0,0,45,83
2024,12,52,3,11.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,10,12.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,30
2024,12,52,22,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,18,19.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,2
2024,12,52,12,20.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,6
2024,12,52,15,12.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,2
2024,12,52,9,21.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,3
2024,12,52,3,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,22,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,6
2024,12,52,23,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,10,21.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,21,23.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,4
2024,12,52,6,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,16,7.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,23,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,10,13.0,ZACATECAS,OAXACA,EARLY,0,16,0,0,16,29
2024,12,52,3,,ZACATECAS,OAXACA,CANCELLED,0,0,0,2,2,3
2024,12,52,22,19.0,ZACATECAS,OAXACA,EARLY,0,10,0,0,10,15
2024,12,52,13,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,12,52,18,20.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,14
2024,12,52,11,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,17,10.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,12,52,20,9.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,3
2024,12,52,23,0.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,23,11.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,11
2024,12,52,10,20.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,12,52,23,,ZACATECAS,OAXACA,CANCELLED,0,0,0,2,2,3
2024,12,52,22,21.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,3
2024,12,52,5,16.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,2,12.0,ZACATECAS,OAXACA,EARLY,0,25,0,0,25,42
2024,12,52,18,15.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,2
2024,12,52,19,13.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,32
2024,12,52,4,14.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,20,23.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,6
2024,12,52,22,23.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,5
2024,12,52,18,11.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,6,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,8,,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,2
2024,12,52,9,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,4
2024,12,52,18,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,20,18.0,ZACATECAS,OAXACA,EARLY,0,26,0,0,26,38
2024,12,52,18,16.0,ZACATECAS,OAXACA,EARLY,0,37,0,0,37,57
2024,12,52,17,16.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,23,19.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,5
2024,12,52,21,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,7
2024,12,52,12,23.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,4
2024,12,52,8,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,9,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,23,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,5
2024,12,52,23,23.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,18,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,25,0,25,28
2024,12,52,17,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,30,0,30,49
2024,12,52,22,22.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,4
2024,12,52,15,22.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,19,15.0,ZACATECAS,OAXACA,EARLY,0,15,0,0,15,15
2024,12,52,10,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,12,52,14,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,5
2024,12,52,15,11.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,14,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,4
2024,12,52,20,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,38,0,38,47
2024,12,52,22,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,4
2024,12,52,1,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,20,22.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,14,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,5
2024,12,52,7,10.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,11,18.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,1
2024,12,52,22,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,3
2024,12,52,9,20.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,8
2024,12,52,11,16.0,ZACATECAS,OAXACA,EARLY,0,9,0,0,9,18
2024,12,52,23,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,6
2024,12,52,11,18.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,7
2024,12,52,19,14.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,12,52,12,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,12,52,11,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,12,52,15,20.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,18,22.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,19,17.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,2
2024,12,52,16,11.0,ZACATECAS,OAXACA,DELAY,4,0,0,0,4,7
2024,12,52,11,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,21,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,6
2024,12,52,21,15.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,1
2024,12,52,8,23.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,14,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,7
2024,12,52,16,12.0,ZACATECAS,OAXACA,EARLY,0,63,0,0,63,98
2024,12,52,2,11.0,ZACATECAS,OAXACA,EARLY,0,16,0,0,16,30
2024,12,52,22,12.0,ZACATECAS,OAXACA,EARLY,0,44,0,0,44,84
2024,12,52,16,9.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,20,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,18,0,18,20
2024,12,52,15,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,12
2024,12,52,10,17.0,ZACATECAS,OAXACA,EARLY,0,9,0,0,9,10
2024,12,52,17,22.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,21,18.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,20
2024,12,52,20,20.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,12,52,0,21.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,14,,ZACATECAS,OAXACA,CANCELLED,0,0,0,13,13,23
2024,12,52,17,21.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,3
2024,12,52,20,17.0,ZACATECAS,OAXACA,EARLY,0,29,0,0,29,41
2024,12,52,16,0.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,21,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,21,7.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,20,13.0,ZACATECAS,OAXACA,DELAY,16,0,0,0,16,31
2024,12,52,8,9.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,18,18.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,2
2024,12,52,13,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,5
2024,12,52,20,16.0,ZACATECAS,OAXACA,DELAY,5,0,0,0,5,7
2024,12,52,11,9.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,18,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,14,0,14,28
2024,12,52,13,14.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,12,52,6,17.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,12,52,18,10.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,12,52,14,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,7
2024,12,52,11,20.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,10,16.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,9
2024,12,52,12,17.0,ZACATECAS,OAXACA,DELAY,5,0,0,0,5,7
2024,12,52,2,17.0,ZACATECAS,OAXACA,EARLY,0,9,0,0,9,11
2024,12,52,16,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,16,0,16,21
2024,12,52,4,16.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,17,8.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,11,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,0,12.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,2
2024,12,52,15,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,22,17.0,ZACATECAS,OAXACA,EARLY,0,30,0,0,30,49
2024,12,52,5,9.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,20,19.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,12,52,2,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,12,52,14,14.0,ZACATECAS,OAXACA,EARLY,0,8,0,0,8,16
2024,12,52,1,19.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,8
2024,12,52,10,,ZACATECAS,OAXACA,CANCELLED,0,0,0,15,15,24
2024,12,52,1,17.0,ZACATECAS,OAXACA,EARLY,0,22,0,0,22,39
2024,12,52,23,14.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,10
2024,12,52,14,15.0,ZACATECAS,OAXACA,EARLY,0,10,0,0,10,10
2024,12,52,23,10.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,4
2024,12,52,15,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,8,0,8,12
2024,12,52,16,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,5
2024,12,52,0,17.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,20,9.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,12,12.0,ZACATECAS,OAXACA,EARLY,0,23,0,0,23,27
2024,12,52,19,18.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,12,52,10,23.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,12,52,15,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,6
2024,12,52,12,16.0,ZACATECAS,OAXACA,EARLY,0,14,0,0,14,14
2024,12,52,6,14.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,6
2024,12,52,21,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,8
2024,12,52,11,15.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,5
2024,12,52,6,9.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,17,10.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,21
2024,12,52,4,21.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,14,1.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,20,11.0,ZACATECAS,OAXACA,EARLY,0,54,0,0,54,81
2024,12,52,13,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,4
2024,12,52,13,17.0,ZACATECAS,OAXACA,EARLY,0,26,0,0,26,26
2024,12,52,12,12.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,11,10.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,9
2024,12,52,12,18.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,10
2024,12,52,19,11.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,12,52,13,21.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,6
2024,12,52,10,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,12,52,15,18.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,20,16.0,ZACATECAS,OAXACA,EARLY,0,42,0,0,42,43
2024,12,52,16,14.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,12,52,16,16.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,12,52,15,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,4
2024,12,52,8,19.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,4
2024,12,52,8,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,13,14.0,ZACATECAS,OAXACA,EARLY,0,34,0,0,34,62
2024,12,52,2,19.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,20,14.0,ZACATECAS,OAXACA,DELAY,16,0,0,0,16,27
2024,12,52,2,14.0,ZACATECAS,OAXACA,EARLY,0,18,0,0,18,23
2024,12,52,12,14.0,ZACATECAS,OAXACA,EARLY,0,16,0,0,16,19
2024,12,52,13,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,7,0,7,8
2024,12,52,16,16.0,ZACATECAS,OAXACA,EARLY,0,43,0,0,43,71
2024,12,52,14,9.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,4
2024,12,52,1,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,21,12.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,17,12.0,ZACATECAS,OAXACA,EARLY,0,45,0,0,45,57
2024,12,52,10,0.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,22,13.0,ZACATECAS,OAXACA,EARLY,0,50,0,0,50,92
2024,12,52,19,16.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,21
2024,12,52,15,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,3
2024,12,52,10,9.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,4
2024,12,52,17,18.0,ZACATECAS,OAXACA,EARLY,0,15,0,0,15,30
2024,12,52,17,14.0,ZACATECAS,OAXACA,EARLY,0,52,0,0,52,88
2024,12,52,21,15.0,ZACATECAS,OAXACA,EARLY,0,14,0,0,14,15
2024,12,52,19,21.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,7
2024,12,52,19,12.0,ZACATECAS,OAXACA,EARLY,0,23,0,0,23,45
2024,12,52,11,12.0,ZACATECAS,OAXACA,EARLY,0,13,0,0,13,24
2024,12,52,17,9.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,6
2024,12,52,2,9.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,4
2024,12,52,1,18.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,10
2024,12,52,23,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,3
2024,12,52,21,13.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,12,52,0,14.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,3
2024,12,52,17,22.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,23,23.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,18,13.0,ZACATECAS,OAXACA,EARLY,0,44,0,0,44,72
2024,12,52,22,16.0,ZACATECAS,OAXACA,EARLY,0,49,0,0,49,88
2024,12,52,1,13.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,2
2024,12,52,7,16.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,4
2024,12,52,21,19.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,12
2024,12,52,8,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,11,19.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,12,52,22,20.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,6
2024,12,52,16,13.0,ZACATECAS,OAXACA,EARLY,0,51,0,0,51,77
2024,12,52,20,,ZACATECAS,OAXACA,CANCELLED,0,0,0,40,40,59
2024,12,52,19,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,9
2024,12,52,21,17.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,6
2024,12,52,15,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,4
2024,12,52,16,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,6
2024,12,52,21,13.0,ZACATECAS,OAXACA,EARLY,0,10,0,0,10,12
2024,12,52,15,13.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,18,,ZACATECAS,OAXACA,CANCELLED,0,0,0,38,38,54
2024,12,52,5,,ZACATECAS,OAXACA,CANCELLED,0,0,0,2,2,3
2024,12,52,20,17.0,ZACATECAS,OAXACA,DELAY,9,0,0,0,9,18
2024,12,52,13,20.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,5
2024,12,52,23,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,13,11.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,1
2024,12,52,10,8.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,22,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,1,23.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,16,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,2,15.0,ZACATECAS,OAXACA,EARLY,0,15,0,0,15,23
2024,12,52,23,20.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,23,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,6
2024,12,52,2,20.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,11,9.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,9,17.0,ZACATECAS,OAXACA,EARLY,0,21,0,0,21,26
2024,12,52,16,10.0,ZACATECAS,OAXACA,EARLY,0,18,0,0,18,23
2024,12,52,9,11.0,ZACATECAS,OAXACA,EARLY,0,47,0,0,47,94
2024,12,52,18,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,27,0,27,27
2024,12,52,16,21.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,5
2024,12,52,2,13.0,ZACATECAS,OAXACA,EARLY,0,26,0,0,26,46
2024,12,52,17,13.0,ZACATECAS,OAXACA,DELAY,8,0,0,0,8,15
2024,12,52,11,12.0,ZACATECAS,OAXACA,DELAY,6,0,0,0,6,11
2024,12,52,15,22.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,22,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,6
2024,12,52,8,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,18,18.0,ZACATECAS,OAXACA,EARLY,0,13,0,0,13,23
2024,12,52,19,18.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,1
2024,12,52,4,17.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,20,10.0,ZACATECAS,OAXACA,DELAY,4,0,0,0,4,8
2024,12,52,13,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,8
2024,12,52,15,17.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,10
2024,12,52,19,13.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,12,52,8,13.0,ZACATECAS,OAXACA,EARLY,0,23,0,0,23,34
2024,12,52,10,20.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,11,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,6,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,7,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,18,0.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,8,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,16,12.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,8,15.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,17
2024,12,52,20,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,30,0,30,46
2024,12,52,16,18.0,ZACATECAS,OAXACA,EARLY,0,27,0,0,27,51
2024,12,52,11,21.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,9,9.0,ZACATECAS,OAXACA,EARLY,0,8,0,0,8,15
2024,12,52,12,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,4
2024,12,52,19,11.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,28
2024,12,52,21,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,9,0,9,11
2024,12,52,2,,ZACATECAS,OAXACA,CANCELLED,0,0,0,3,3,3
2024,12,52,6,15.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,8
2024,12,52,22,19.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,3,10.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,1,21.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,12,52,11,,ZACATECAS,OAXACA,CANCELLED,0,0,0,11,11,13
2024,12,52,14,20.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,12,52,16,19.0,ZACATECAS,OAXACA,EARLY,0,13,0,0,13,15
2024,12,52,23,13.0,ZACATECAS,OAXACA,EARLY,0,21,0,0,21,26
2024,12,52,21,16.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,3
2024,12,52,21,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,10
2024,12,52,7,17.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,19,17.0,ZACATECAS,OAXACA,EARLY,0,9,0,0,9,9
2024,12,52,0,10.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,12,52,20,13.0,ZACATECAS,OAXACA,EARLY,0,74,0,0,74,77
2024,12,52,4,11.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,12,52,0,14.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,13,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,8
2024,12,52,13,18.0,ZACATECAS,OAXACA,EARLY,0,15,0,0,15,28
2024,12,52,19,20.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,8,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,12,52,16,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,12,52,20,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,86,0,86,95
2024,12,52,12,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,12,52,14,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,7,13.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,4
2024,12,52,17,21.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,11,11.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,4
2024,12,52,9,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,4
2024,12,52,6,10.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,12,52,12,10.0,ZACATECAS,OAXACA,EARLY,0,11,0,0,11,17
2024,12,52,20,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,92,0,92,97
2024,12,52,20,17.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,2
2024,12,52,18,10.0,ZACATECAS,OAXACA,EARLY,0,9,0,0,9,13
2024,12,52,17,17.0,ZACATECAS,OAXACA,DELAY,5,0,0,0,5,6
2024,12,52,17,14.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,5
2024,12,52,19,18.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,7
2024,12,52,18,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,9
2024,12,52,20,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,12,52,13,9.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,11
2024,12,52,16,13.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,12,52,20,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,12,52,23,13.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,12,52,17,19.0,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,1
2024,12,52,17,11.0,ZACATECAS,OAXACA,EARLY,0,24,0,0,24,35
2024,12,52,17,19.0,ZACATECAS,OAXACA,EARLY,0,8,0,0,8,15
