Date,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews
2023-07-14,Campaign_90,DV360,4124.184875,420192,2284,0.0,,0.0
2023-07-14,Campaign_90,DV360,141.479191,7846,125,0.0,,0.0
2023-07-14,Campaign_19,Meta,4157.529999,239332,22377,50718.0,11971.0,
2023-07-14,Campaign_52,TikTok,3768.28,236166,48202,,,124117.0
2023-07-14,Campaign_37,YouTube,9793.233028,789333,754,0.0,,0.0
2023-07-14,Campiagn_14,Meta,306.61,17733,2906,4993.0,1840.0,
2023-07-14,Campaign_37,YouTube,24028.519802,1588045,3363,0.0,,0.0
2023-07-14,Campaign_90,DV360,8735.901246,567425,5781,0.0,,0.0
2023-07-14,Campiagn_14,Meta,16648.69,1125367,48799,187196.0,28744.0,
2023-07-14,Campaign_32,Google Ads,7795.341024,665804,2445,0.0,,0.0
2023-07-14,Campaign_25,YouTube,9952.578533,1295108,5048,8649.0,,8452.0
2023-07-14,Campaign_39,YouTube,71.97158,4213,17,0.0,,0.0
2023-07-14,Campiagn_14,Meta,1068.25,55018,888,5184.0,508.0,
2023-07-14,Campiagn_14,Meta,2794.08,751333,1848,29813.0,7.0,
2023-07-14,Campaign_42,YouTube,1791.166119,124623,669,0.0,,0.0
2023-07-14,Campaign_29,Google Ads,3883.595031,984558,2414,87558.0,,87590.0
2023-07-14,Campiagn_14,Meta,1583.5,74090,4231,12959.0,2592.0,
2023-07-14,Campiagn_14,Meta,2760.21,251643,21648,35992.0,13854.0,
2023-07-14,Campaign_43,TikTok,6327.85,307707,74763,,,104517.0
2023-07-14,Campaign_43,TikTok,15878.33,625469,192299,,,336404.0
2023-07-14,Campaign_53,TikTok,548.42,18584,6735,,,8003.0
2023-07-14,Campiagn_14,Meta,5031.84,305770,16334,66851.0,15010.0,
2023-07-14,Campiaign_35,Google Ads,2647.876441,708100,1371,112451.0,,112467.0
2023-07-14,Campaign_39,YouTube,291.434136,17706,42,0.0,,0.0
2023-07-14,Campiaign_35,Google Ads,2299.181592,767892,1898,99287.0,,99285.0
2023-07-14,Campaign_39,YouTube,111.339872,6602,21,0.0,,0.0
2023-07-14,Campiaign_35,Google Ads,3677.58891,1224832,2841,123386.0,,123387.0
2023-07-14,Campiagn_14,Meta,2520.2,145896,4638,26241.0,3242.0,
2023-07-14,Campaign_25,Google Ads,987.433467,199657,3774,0.0,,0.0
2023-07-14,Campaign_37,Google Ads,12719.715931,747907,10257,0.0,,0.0
2023-07-14,Campaign_19,Meta,11442.1,675711,61911,126771.0,36589.0,
2023-07-14,Campaign_12,Meta,3152.29,255759,1096,17890.0,702.0,
2023-07-14,Campaign_53,TikTok,3414.5,206323,43817,,,100125.0
2023-07-14,Campaign_19,Meta,2383.06,241685,19316,38725.0,14115.0,
2023-07-14,Campaign_87,DV360,2808.399993,219997,1354,0.0,,0.0
2023-07-14,Campaign_29,Google Ads,8589.002424,2733549,6611,297214.0,,297219.0
2023-07-14,Campaign_50,TikTok,3065.559999,200019,38962,,,99097.0
2023-07-14,Campaign_43,TikTok,2434.31,409641,759,,,4599.0
2023-07-14,Campiaign_35,Google Ads,2798.742032,714898,4264,115122.0,,115129.0
2023-07-14,Campaign_43,TikTok,2263.14,430637,2545,,,26578.0
2023-07-14,Campaign_37,Google Ads,3889.604535,175015,4301,0.0,,0.0
2023-07-14,Campaign_12,Meta,2935.33,95530,139,82543.0,127.0,
2023-07-14,Campiagn_14,Meta,2727.55,680658,1666,21737.0,1059.0,
2023-07-14,Campaign_29,YouTube,13772.894201,2414711,6306,23802.0,,23260.0
2023-07-14,Campaign_21,Meta,4508.69,146394,394,124685.0,347.0,
2023-07-14,Campaign_18,Meta,4083.71,268388,157,180941.0,7.0,
2023-07-14,Campiagn_14,Meta,326.59,14181,1855,3664.0,1024.0,
2023-07-14,Campaign_53,TikTok,968.829999,50847,12164,,,25180.0
2023-07-14,Campaign_43,TikTok,1364.29,132312,4944,,,20863.0
2023-07-14,Campaign_37,Google Ads,3300.844741,325145,552,0.0,,0.0
2023-07-14,Campaign_19,Meta,2615.56,213910,11793,7843.0,7692.0,
2023-07-14,Campaign_19,Meta,8178.41,588548,33965,76210.0,20635.0,
2023-07-14,Campaign_19,Meta,3453.38,313523,20580,103477.0,10581.0,
2023-07-14,Campiagn_14,Meta,664.27,172252,370,15797.0,264.0,
2023-07-14,Campiagn_14,Meta,783.75,80655,7588,16125.0,4664.0,
2023-07-14,Campaign_41,YouTube,4028.767892,400048,2405,0.0,,0.0
2023-07-14,Campaign_37,YouTube,32643.389979,2533707,4656,0.0,,0.0
2023-07-14,Campaign_12,Meta,3106.47,702744,2982,35411.0,3.0,
2023-07-14,Campaign_53,TikTok,37362.02,1486502,446630,,,655677.0
2023-07-13,Campiagn_14,Meta,1812.19,480245,1167,17078.0,728.0,
2023-07-13,Campaign_42,YouTube,1834.276255,133164,768,0.0,,0.0
2023-07-13,Campaign_32,Google Ads,11794.452242,5602275,13488,424869.0,,398308.0
2023-07-13,Campaign_37,Google Ads,22443.454819,1644326,19225,0.0,,0.0
2023-07-13,Campaign_52,TikTok,3681.64,258807,52092,,,133112.0
2023-07-13,Campaign_53,TikTok,7383.02,363881,98155,,,119048.0
2023-07-13,Campaign_29,YouTube,14161.816454,1455124,1816,0.0,,0.0
2023-07-13,Campaign_43,TikTok,3855.22,844478,3906,,,47678.0
2023-07-13,Campiagn_14,Meta,16689.65,1276798,65698,193633.0,37540.0,
2023-07-13,Campaign_90,DV360,7482.54312,454401,10335,0.0,,0.0
2023-07-13,Campiaign_35,Google Ads,3766.747797,1393258,3218,72068.0,,72149.0
2023-07-13,Campiagn_14,Meta,507.53,34015,5786,9696.0,3657.0,
2023-07-13,Campaign_39,YouTube,44.943529,2754,3,0.0,,0.0
2023-07-13,Campaign_39,YouTube,54.248805,3567,11,0.0,,0.0
2023-07-13,Campaign_18,Meta,1459.78,113880,173,71737.0,6.0,
2023-07-13,Campiagn_14,Meta,2115.42,106412,6263,16419.0,3646.0,
2023-07-13,Campaign_37,Google Ads,3792.583649,155631,2672,0.0,,0.0
2023-07-13,Campaign_19,Meta,2675.06,169767,15495,35605.0,8309.0,
2023-07-13,Campaign_21,Meta,2785.87,100961,199,83787.0,171.0,
2023-07-13,Campaign_37,YouTube,33558.455155,2524738,4656,0.0,,0.0
2023-07-13,Campaign_43,TikTok,2148.44,415147,2253,,,23739.0
2023-07-13,Campaign_29,YouTube,21251.12035,4664725,9116,58142.0,,56691.0
2023-07-13,Campaign_39,YouTube,6.829712,399,1,0.0,,0.0
2023-07-13,Campaign_37,Google Ads,3359.952151,281897,499,0.0,,0.0
2023-07-13,Campaign_50,TikTok,4708.07,510131,3082,,,29526.0
2023-07-13,Campaign_90,DV360,4129.138132,382724,2391,0.0,,0.0
2023-07-13,Campaign_12,Meta,1926.95,427514,1938,22986.0,5.0,
2023-07-13,Campiagn_14,Meta,24921.45,2050502,101184,346702.0,58618.0,
2023-07-13,Campiagn_14,Meta,1844.57,525291,1266,21580.0,3.0,
2023-07-13,Campaign_12,Meta,7223.97,1713173,9214,6267.0,6010.0,
2023-07-13,Campaign_90,DV360,16733.553386,1349902,17969,0.0,,0.0
2023-07-13,Campaign_12,Meta,2352.99,218869,880,13756.0,514.0,
2023-07-13,Campaign_53,TikTok,3973.69,256923,56156,,,124974.0
2023-07-13,Campaign_43,TikTok,2898.62,266810,39227,,,62392.0
2023-07-13,Campiagn_14,Meta,517.28,28670,4653,8339.0,3053.0,
2023-07-13,Campaign_43,TikTok,1853.71,242948,1121,,,14622.0
2023-07-13,Campiagn_14,Meta,1926.24,186775,16649,26963.0,10305.0,
2023-07-13,Campiaign_35,Google Ads,2983.482044,1072610,2561,75002.0,,74986.0
2023-07-13,Campaign_87,DV360,2810.750539,219158,2142,0.0,,0.0
2023-07-13,Campiaign_35,Google Ads,2257.083817,1004893,4583,52662.0,,52680.0
2023-07-13,Campiaign_35,Google Ads,2504.868518,753016,5841,45976.0,,45999.0
2023-07-13,Campaign_39,YouTube,23.1569,1487,5,0.0,,0.0
2023-07-13,Campaign_19,Meta,4690.28,277983,18416,35309.0,11546.0,
2023-07-13,Campaign_41,YouTube,4064.394834,403156,2372,0.0,,0.0
2023-07-13,Campaign_19,Meta,2105.19,205831,13975,71164.0,6826.0,
2023-07-13,Campaign_53,TikTok,37536.03,1734685,499211,,,725182.0
2023-07-13,Campaign_25,YouTube,10167.021133,1325568,5369,9877.0,,9677.0
2023-07-13,Campaign_39,YouTube,10.149471,731,1,0.0,,0.0
2023-07-13,Campaign_53,TikTok,581.32,21095,7742,,,9323.0
2023-07-13,Campaign_19,Meta,1826.92,233573,10525,6475.0,6320.0,
2023-07-13,Campaign_29,Google Ads,4006.783386,1139999,2624,75837.0,,75874.0
2023-07-13,Campiagn_14,Meta,452.15,22070,2753,5529.0,1602.0,
2023-07-13,Campaign_12,Meta,1756.82,60513,68,52434.0,57.0,
2023-07-13,Campaign_50,TikTok,3179.51,218876,44068,,,100775.0
2023-07-13,Campaign_37,YouTube,24684.831533,1622766,3459,0.0,,0.0
2023-07-13,Campaign_29,Google Ads,4349.051451,1026906,2599,84636.0,,84727.0
2023-07-13,Campaign_19,Meta,1301.77,128192,11611,22864.0,8430.0,
2023-07-13,Campiagn_14,Meta,2650.72,190294,7222,13417.0,6122.0,
2023-07-13,Campiaign_35,Google Ads,2900.296266,913003,1637,59700.0,,59702.0
2023-07-13,Campaign_39,YouTube,20.420623,1209,2,0.0,,0.0
2023-07-13,Campaign_43,TikTok,1354.53,146434,6104,,,25207.0
2023-07-13,Campaign_29,Google Ads,7149.600707,2496030,5656,148578.0,,148680.0
2023-07-13,Campaign_25,Google Ads,53.656885,15740,295,0.0,,0.0
2023-07-13,Campaign_90,DV360,8731.00533,658800,5565,0.0,,0.0
2023-07-13,Campiagn_14,Meta,2931.07,158911,5249,35354.0,3937.0,
2023-07-13,Campaign_53,TikTok,1012.75,55492,14031,,,27750.0
2023-07-13,Campaign_32,Google Ads,7844.934924,706064,2497,0.0,,0.0
2023-07-13,Campiagn_14,Meta,468.1,129416,291,10659.0,200.0,
2023-07-13,Campiaign_35,Google Ads,3615.567758,1297259,2688,106852.0,,106841.0
2023-07-13,Campaign_50,TikTok,2194.02,405096,3988,,,46609.0
2023-07-13,Campaign_18,Meta,2626.3,183362,86,122907.0,6.0,
2023-07-13,Campiaign_35,Google Ads,2096.561471,653480,1472,35103.0,,35097.0
2023-07-13,Campaign_43,TikTok,14683.6,614442,195285,,,337523.0
2023-07-13,Campaign_53,TikTok,45374.77,1967603,600792,,,861420.0
2023-07-12,Campaign_19,Meta,4349.19,271289,24638,55242.0,13016.0,
2023-07-12,Campiaign_35,Google Ads,3813.439708,1685648,3093,57666.0,,57661.0
2023-07-12,Campaign_32,Google Ads,10326.194096,5312944,11777,388104.0,,364751.0
2023-07-12,Campaign_43,TikTok,649.21,79168,2760,,,13383.0
2023-07-12,Campiaign_35,Google Ads,2832.809468,649615,1846,48109.0,,48102.0
2023-07-12,Campaign_53,TikTok,4988.99,250865,67608,,,83879.0
2023-07-12,Campaign_29,Google Ads,3703.618251,936857,2332,83420.0,,83474.0
2023-07-12,Campaign_25,Google Ads,118.455026,28575,643,0.0,,0.0
2023-07-12,Campiaign_35,Google Ads,1674.639329,716109,2461,53984.0,,53974.0
2023-07-12,Campaign_50,TikTok,2986.97,188284,41961,,,89491.0
2023-07-12,Campaign_53,TikTok,3909.049999,256267,56386,,,127611.0
2023-07-12,Campiagn_14,Meta,4080.97,245159,7956,41033.0,5335.0,
2023-07-12,Campaign_50,TikTok,4698.75,497695,4404,,,28950.0
2023-07-12,Campiagn_14,Meta,754.39,199710,412,17290.0,281.0,
2023-07-12,Campaign_25,YouTube,10283.039243,1412613,4820,14375.0,,14114.0
2023-07-12,Campaign_32,Google Ads,7924.15456,708053,1826,0.0,,0.0
2023-07-12,Campaign_12,Meta,3207.73,108043,164,91367.0,144.0,
2023-07-12,Campaign_29,Google Ads,6628.20014,2370004,5273,152884.0,,152880.0
2023-07-12,Campaign_50,TikTok,2182.48,413344,4447,,,51139.0
2023-07-12,Campaign_37,YouTube,25179.666901,1622532,3689,0.0,,0.0
2023-07-12,Campiagn_14,Meta,3292.8,848758,1760,32688.0,1093.0,
2023-07-12,Campaign_12,Meta,11093.6,2545975,12610,8584.0,8241.0,
2023-07-12,Campaign_19,Meta,3408.82,337215,20641,107473.0,10346.0,
2023-07-12,Campaign_39,YouTube,51.128425,3342,10,0.0,,0.0
2023-07-12,Campiagn_14,Meta,38335.37,2323425,134184,512376.0,84413.0,
2023-07-12,Campaign_43,TikTok,3788.74,846950,4617,,,49167.0
2023-07-12,Campaign_12,Meta,3633.41,229811,947,16293.0,591.0,
2023-07-12,Campaign_43,TikTok,15207.47,606519,206583,,,337033.0
2023-07-12,Campaign_90,DV360,7471.253627,547304,3019,0.0,,0.0
2023-07-12,Campaign_90,DV360,16623.909984,2776814,14425,0.0,,0.0
2023-07-12,Campaign_39,YouTube,138.450585,10649,28,0.0,,0.0
2023-07-12,Campaign_90,DV360,4111.353782,425400,2783,0.0,,0.0
2023-07-12,Campaign_12,Meta,3130.33,605757,3239,35742.0,14.0,
2023-07-12,Campaign_43,TikTok,2855.009999,295896,39640,,,66698.0
2023-07-12,Campiagn_14,Meta,26357.949999,1791679,95237,305288.0,55897.0,
2023-07-12,Campaign_90,DV360,8695.359304,719287,5999,0.0,,0.0
2023-07-12,Campaign_21,Meta,4971.43,175081,384,145149.0,335.0,
2023-07-12,Campiagn_14,Meta,861.25,47975,7911,14133.0,5283.0,
2023-07-12,Campiagn_14,Meta,861.92,99187,8795,18278.0,5395.0,
2023-07-12,Campiagn_14,Meta,2818.95,782792,1831,32869.0,10.0,
2023-07-12,Campaign_19,Meta,7641.55,496562,28727,66565.0,18403.0,
2023-07-12,Campiaign_35,Google Ads,1710.393385,576192,1548,51674.0,,51667.0
2023-07-12,Campaign_37,YouTube,34174.448815,2735002,4468,0.0,,0.0
2023-07-12,Campaign_18,Meta,2381.52,191037,380,117522.0,7.0,
2023-07-12,Campaign_42,YouTube,1849.402101,145593,860,0.0,,0.0
2023-07-12,Campaign_37,Google Ads,11160.86149,959469,12237,0.0,,0.0
2023-07-12,Campiagn_14,Meta,785.44,34701,5025,9703.0,2563.0,
2023-07-12,Campaign_53,TikTok,46032.96,1956177,619411,,,865161.0
2023-07-12,Campaign_29,Google Ads,4046.896498,1301827,2587,79166.0,,79160.0
2023-07-12,Campiaign_35,Google Ads,3341.951901,1430982,3192,77678.0,,77673.0
2023-07-12,Campiagn_14,Meta,3312.39,312053,26788,45415.0,16970.0,
2023-07-12,Campaign_43,TikTok,1825.77,248991,1212,,,14951.0
2023-07-12,Campaign_18,Meta,4282.71,304947,147,204838.0,5.0,
2023-07-12,Campaign_53,TikTok,933.15,54689,13258,,,28042.0
2023-07-12,Campaign_39,YouTube,71.381874,4703,14,0.0,,0.0
2023-07-12,Campaign_43,TikTok,2463.75,512214,2546,,,30123.0
2023-07-12,Campaign_52,TikTok,3501.74,265266,51006,,,135239.0
2023-07-12,Campaign_19,Meta,2156.58,198102,17230,33986.0,12814.0,
2023-07-12,Campiagn_14,Meta,4711.11,276861,14003,96381.0,13100.0,
2023-07-12,Campaign_87,DV360,2797.182302,206878,2129,0.0,,0.0
2023-07-12,Campaign_29,YouTube,21627.653086,6187097,6941,80163.0,,78405.0
2023-07-12,Campaign_37,Google Ads,3400.174527,279126,517,0.0,,0.0
2023-07-12,Campaign_41,YouTube,4084.182668,366561,2140,0.0,,0.0
2023-07-12,Campaign_53,TikTok,513.07,23058,7075,,,8854.0
2023-07-12,Campiaign_35,Google Ads,1704.112013,527392,1114,39109.0,,39101.0
2023-07-12,Campaign_37,Google Ads,3836.7703,137300,1912,0.0,,0.0
2023-07-12,Campaign_29,YouTube,14442.975504,1181531,1510,0.0,,0.0
2023-07-12,Campaign_19,Meta,2950.08,394306,12817,7950.0,7702.0,
2023-07-12,Campiaign_35,Google Ads,1921.805266,667617,2369,41394.0,,41392.0
2023-07-12,Campaign_39,YouTube,92.405977,5690,30,0.0,,0.0
2023-07-12,Campiagn_14,Meta,3414.849999,165730,9302,27479.0,5718.0,
2023-07-12,Campaign_53,TikTok,36660.95,1737476,498955,,,745174.0
2023-07-12,Campaign_39,YouTube,94.793856,7327,23,0.0,,0.0
2023-07-12,Campaign_39,YouTube,28.821111,2164,10,0.0,,0.0
2023-07-11,Campaign_41,YouTube,4112.219486,403498,2263,0.0,,0.0
2023-07-11,Campaign_50,TikTok,3009.59,229122,48170,,,107423.0
2023-07-11,Campiagn_14,Meta,22903.89,1648306,90821,268483.0,53957.0,
2023-07-11,Campiagn_14,Meta,23834.74,1223061,68375,417446.0,47372.0,
2023-07-11,Campaign_37,Google Ads,3396.154498,277726,562,0.0,,0.0
2023-07-11,Campaign_29,YouTube,23446.010349,6578398,2145,134328.0,,131098.0
2023-07-11,Campaign_39,YouTube,384.882853,21838,100,0.0,,0.0
2023-07-11,Campaign_12,Meta,11133.21,2668703,13456,9014.0,8644.0,
2023-07-11,Campaign_37,Google Ads,6089.392643,214613,2225,0.0,,0.0
2023-07-11,Campaign_53,TikTok,975.17,51739,15572,,,27153.0
2023-07-11,Campaign_43,TikTok,13213.21,568224,204405,,,311604.0
2023-07-11,Campaign_50,TikTok,5262.249999,552460,5326,,,28266.0
2023-07-11,Campaign_90,DV360,8619.220054,680638,7249,0.0,,0.0
2023-07-11,Campaign_19,Meta,3167.37,394462,23562,114040.0,11797.0,
2023-07-11,Campaign_53,TikTok,4559.76,224055,71004,,,85556.0
2023-07-11,Campaign_53,TikTok,3839.87,251220,62533,,,123903.0
2023-07-11,Campiagn_14,Meta,4529.08,285681,13381,106204.0,12952.0,
2023-07-11,Campaign_18,Meta,2314.17,196493,347,121734.0,2.0,
2023-07-11,Campaign_90,DV360,8220.246465,511413,2250,0.0,,0.0
2023-07-11,Campiagn_14,Meta,847.61,52785,7799,13558.0,5104.0,
2023-07-11,Campaign_19,Meta,2038.9,222115,18657,37908.0,13798.0,
2023-07-11,Campaign_43,TikTok,4654.9,976338,5193,,,56266.0
2023-07-11,Campiaign_35,Google Ads,2394.690173,943589,2120,49700.0,,49702.0
2023-07-11,Campaign_25,Google Ads,1051.35239,183887,3776,0.0,,0.0
2023-07-11,Campiaign_35,Google Ads,3804.201554,1523739,3524,106791.0,,106773.0
2023-07-11,Campaign_43,TikTok,2107.21,456377,2485,,,22920.0
2023-07-11,Campaign_39,YouTube,59.993118,3508,15,0.0,,0.0
2023-07-11,Campaign_32,Google Ads,8127.564761,706929,1828,0.0,,0.0
2023-07-11,Campiagn_14,Meta,3343.16,160812,11058,24175.0,6117.0,
2023-07-11,Campaign_12,Meta,3188.4,130013,186,100127.0,154.0,
2023-07-11,Campaign_42,YouTube,1854.348178,153248,810,0.0,,0.0
2023-07-11,Campaign_53,TikTok,551.06,23182,8658,,,10197.0
2023-07-11,Campaign_12,Meta,3050.28,651174,3370,38246.0,8.0,
2023-07-11,Campaign_29,Google Ads,3716.985353,965823,2711,77307.0,,77307.0
2023-07-11,Campiagn_14,Meta,6454.0,388682,15431,103682.0,11474.0,
2023-07-11,Campaign_53,TikTok,24368.77,1129797,356720,,,523802.0
2023-07-11,Campaign_87,DV360,2797.90256,253250,2183,0.0,,0.0
2023-07-11,Campaign_29,Google Ads,4684.033536,1482558,3193,80192.0,,80188.0
2023-07-11,Campaign_50,TikTok,2124.88,430759,4418,,,51956.0
2023-07-11,Campiagn_14,Meta,2698.75,823006,2035,33866.0,9.0,
2023-07-11,Campaign_39,YouTube,191.067093,11218,65,0.0,,0.0
2023-07-11,Campaign_19,Meta,4114.66,352436,28312,63149.0,15661.0,
2023-07-11,Campaign_43,TikTok,2609.15,240278,40830,,,61117.0
2023-07-11,Campiaign_35,Google Ads,3015.387756,1037248,1817,79582.0,,79563.0
2023-07-11,Campaign_39,YouTube,57.219981,3197,27,0.0,,0.0
2023-07-11,Campaign_37,YouTube,25196.897454,1520650,3227,0.0,,0.0
2023-07-11,Campiaign_35,Google Ads,4400.815493,1709423,3472,41705.0,,41698.0
2023-07-11,Campiaign_35,Google Ads,3240.53731,1012083,2380,121684.0,,121687.0
2023-07-11,Campaign_21,Meta,4881.42,190501,568,152417.0,505.0,
2023-07-11,Campaign_52,TikTok,3381.19,262727,55554,,,128879.0
2023-07-11,Campiagn_14,Meta,754.88,42804,4934,10868.0,2696.0,
2023-07-11,Campaign_19,Meta,7949.32,393347,41684,72588.0,25070.0,
2023-07-11,Campiagn_14,Meta,3202.68,356684,26892,46234.0,16052.0,
2023-07-11,Campaign_12,Meta,3315.63,207446,916,16898.0,603.0,
2023-07-11,Campiagn_14,Meta,872.97,100343,12310,23167.0,7754.0,
2023-07-11,Campaign_32,Google Ads,11006.595506,5661034,12294,416296.0,,389679.0
2023-07-11,Campaign_37,Google Ads,11353.523108,764494,12446,0.0,,0.0
2023-07-11,Campaign_37,YouTube,34246.78026,2582312,5021,0.0,,0.0
2023-07-11,Campaign_90,DV360,4093.568179,416451,2941,0.0,,0.0
2023-07-11,Campiaign_35,Google Ads,2570.504833,1017788,2933,103988.0,,103959.0
2023-07-11,Campaign_25,YouTube,10297.183983,1499130,3646,22020.0,,21601.0
2023-07-11,Campaign_39,YouTube,37.755719,2157,7,0.0,,0.0
2023-07-11,Campaign_39,YouTube,119.683335,6858,32,0.0,,0.0
2023-07-11,Campaign_53,TikTok,24280.1,1034990,351373,,,491895.0
2023-07-11,Campiagn_14,Meta,714.79,206055,491,16097.0,320.0,
2023-07-11,Campiaign_35,Google Ads,3562.429034,1308542,2433,64855.0,,64891.0
2023-07-11,Campaign_19,Meta,2821.77,437325,14615,8547.0,8281.0,
2023-07-11,Campaign_29,Google Ads,7042.651989,2675938,6155,161910.0,,161879.0
2023-07-11,Campaign_43,TikTok,2014.77,265731,1407,,,14262.0
2023-07-11,Campaign_18,Meta,4274.84,327353,193,218408.0,8.0,
2023-07-11,Campiagn_14,Meta,3098.23,794948,1942,30159.0,1206.0,
2023-07-10,Campaign_53,TikTok,6935.64,400250,114318,,,146555.0
2023-07-10,Campaign_12,Meta,3192.55,136403,199,105115.0,185.0,
2023-07-10,Campaign_53,TikTok,728.95,31734,12605,,,14363.0
2023-07-10,Campaign_39,YouTube,15.236085,1045,4,0.0,,0.0
2023-07-10,Campaign_21,Meta,5066.99,202306,651,161151.0,575.0,
2023-07-10,Campaign_19,Meta,3026.58,494624,17921,10769.0,10449.0,
2023-07-10,Campiaign_35,Google Ads,1831.163753,537021,1322,34498.0,,34527.0
2023-07-10,Campaign_42,YouTube,1868.874282,141204,596,0.0,,0.0
2023-07-10,Campiaign_35,Google Ads,1794.191292,519670,1176,32085.0,,32083.0
2023-07-10,Campaign_25,Google Ads,3311.568133,599165,7793,0.0,,0.0
2023-07-10,Campaign_43,TikTok,11587.45,455018,192886,,,263404.0
2023-07-10,Campaign_18,Meta,4558.81,386500,218,256453.0,9.0,
2023-07-10,Campaign_19,Meta,8732.72,102448,8848,54019.0,7440.0,
2023-07-10,Campaign_50,TikTok,3696.26,525453,2413,,,25694.0
2023-07-10,Campaign_19,Meta,3380.26,438578,30592,138403.0,15626.0,
2023-07-10,Campaign_37,Google Ads,3421.917035,281963,641,0.0,,0.0
2023-07-10,Campaign_53,TikTok,1110.19,45369,19105,,,24598.0
2023-07-10,Campaign_29,Google Ads,3324.172176,974469,2344,79723.0,,79723.0
2023-07-10,Campaign_29,Google Ads,5317.810038,2069001,4113,128346.0,,128327.0
2023-07-10,Campiagn_14,Meta,800.11,58361,9479,13923.0,6465.0,
2023-07-10,Campaign_37,Google Ads,2385.95429,118347,681,0.0,,0.0
2023-07-10,Campaign_41,YouTube,4159.613412,437345,2344,0.0,,0.0
2023-07-10,Campiagn_14,Meta,2794.77,987480,2245,38375.0,14.0,
2023-07-10,Campaign_90,DV360,4042.171024,380122,3323,0.0,,0.0
2023-07-10,Campiagn_14,Meta,1742.06,92920,5582,43095.0,4926.0,
2023-07-10,Campaign_50,TikTok,2999.02,203357,52770,,,105597.0
2023-07-10,Campaign_43,TikTok,633.25,177445,675,,,7107.0
2023-07-10,Campaign_39,YouTube,6.878729,580,4,0.0,,0.0
2023-07-10,Campaign_37,Google Ads,7453.167489,723001,12001,0.0,,0.0
2023-07-10,Campaign_19,Meta,2068.61,241665,22529,44114.0,16482.0,
2023-07-10,Campiaign_35,Google Ads,1704.998193,561618,1385,46349.0,,46358.0
2023-07-10,Campaign_18,Meta,2475.85,222308,281,144513.0,8.0,
2023-07-10,Campaign_19,Meta,3902.08,331656,31959,59194.0,18818.0,
2023-07-10,Campaign_32,Google Ads,8231.623926,729778,1879,0.0,,0.0
2023-07-10,Campaign_39,YouTube,21.718538,1480,2,0.0,,0.0
2023-07-10,Campiagn_14,Meta,737.71,241754,574,18308.0,373.0,
2023-07-10,Campiagn_14,Meta,5060.82,390808,10460,73543.0,8702.0,
2023-07-10,Campaign_90,DV360,8444.126871,701835,7945,0.0,,0.0
2023-07-10,Campaign_53,TikTok,4195.0,264829,74341,,,140043.0
2023-07-10,Campaign_29,Google Ads,2878.648409,664914,1617,93414.0,,93444.0
2023-07-10,Campiagn_14,Meta,6134.64,290855,17861,117869.0,14744.0,
2023-07-10,Campiagn_14,Meta,700.94,45267,6000,10778.0,3778.0,
2023-07-10,Campaign_32,Google Ads,17707.532046,5562546,9264,951144.0,,884216.0
2023-07-10,Campaign_29,YouTube,23796.76472,4727543,872,94681.0,,92345.0
2023-07-10,Campaign_39,YouTube,6.800302,523,2,0.0,,0.0
2023-07-10,Campaign_52,TikTok,7313.88,536876,127803,,,267872.0
2023-07-10,Campaign_39,YouTube,14.404677,1073,3,0.0,,0.0
2023-07-10,Campaign_39,YouTube,26.833336,1874,6,0.0,,0.0
2023-07-10,Campaign_43,TikTok,2577.41,238892,43381,,,61816.0
2023-07-10,Campiagn_14,Meta,3255.16,953259,2254,37827.0,1388.0,
2023-07-10,Campaign_12,Meta,3072.4,785974,4207,43701.0,5.0,
2023-07-10,Campiaign_35,Google Ads,4900.233707,2050565,3897,103558.0,,103590.0
2023-07-10,Campiaign_35,Google Ads,1459.295535,739413,2778,35842.0,,35859.0
2023-07-10,Campaign_87,DV360,2780.550053,304550,2508,0.0,,0.0
2023-07-10,Campaign_12,Meta,3168.14,244914,963,17496.0,608.0,
2023-07-10,Campiagn_14,Meta,3157.47,398700,30676,51897.0,18778.0,
2023-07-10,Campiagn_14,Meta,5098.18,323428,24168,92904.0,15437.0,
2023-07-10,Campaign_43,TikTok,2794.47,731832,4337,,,42796.0
2023-07-10,Campaign_43,TikTok,2122.52,508037,2671,,,23956.0
2023-07-10,Campaign_12,Meta,10330.84,2962771,14830,9985.0,9574.0,
2023-07-10,Campaign_50,TikTok,2076.91,465286,4868,,,54452.0
2023-07-10,Campiagn_14,Meta,944.93,110650,13693,25925.0,9460.0,
2023-07-10,Campiaign_35,Google Ads,2859.39516,1323974,3052,37855.0,,37847.0
2023-07-10,Campiaign_35,Google Ads,1337.642377,262781,480,78676.0,,78673.0
2023-07-09,Campiagn_14,Meta,3427.37,460070,33182,60837.0,21306.0,
2023-07-09,Campaign_87,DV360,2762.91495,264543,2529,0.0,,0.0
2023-07-09,Campaign_19,Meta,4880.56,405977,37892,71550.0,22167.0,
2023-07-09,Campaign_43,TikTok,6250.79,274074,104124,,,148839.0
2023-07-09,Campaign_12,Meta,11726.84,3370951,16625,11200.0,10736.0,
2023-07-09,Campaign_43,TikTok,4384.02,1130922,5778,,,53454.0
2023-07-09,Campaign_42,YouTube,1794.767068,143976,635,0.0,,0.0
2023-07-09,Campaign_39,YouTube,40.746942,2258,16,0.0,,0.0
