Date,Month,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews,Weighted_Score,CPM
2023-05-16,2023-05,Campaign_43,TikTok,1215.14,221553,3323,0.0,0.0,48930.0,8216.0,5.4846470144841195
2023-05-16,2023-05,Campaign_50,TikTok,12883.32,1459003,9324,0.0,0.0,86287.0,17952.7,8.830221733608498
2023-05-16,2023-05,Campaign_33,YouTube,10554.663604,3273314,793,69872.0,0.0,68687.0,42597.7,3.224458027552505
2023-05-16,2023-05,Campiaign_35,Google Ads,892.205534,201929,385,37246.0,0.0,37233.0,22731.3,4.41841208543597
2023-05-16,2023-05,Campaign_29,Google Ads,2248.798341,566658,1786,80753.0,0.0,80748.0,50237.3,3.9685283557277935
2023-05-16,2023-05,Campiagn_14,Meta,2763.8,90880,71,5858.0,45.0,0.0,3000.0,30.411531690140844
2023-05-16,2023-05,Campiagn_14,Meta,3524.59,899030,2512,38682.0,25.0,0.0,21853.0,3.920436470418118
2023-05-16,2023-05,Campaign_23,Meta,500.66,35445,1894,4749.0,1192.0,0.0,4268.5,14.12498236704754
2023-05-16,2023-05,Campaign_38,Google Ads,3039.084981,14455,155,9.0,0.0,1.0,159.6,210.2445507436873
2023-05-16,2023-05,Campaign_87,DV360,4215.746481,108890,5683,0.0,0.0,0.0,5683.0,38.715644053632104
2023-05-16,2023-05,Campiagn_14,Meta,17893.18,3919818,26579,198308.0,8990.0,0.0,125733.0,4.564798671775067
2023-05-16,2023-05,Campaign_42,YouTube,4471.073417,352865,2906,190175.0,0.0,165907.0,114584.2,12.67077612401343
2023-05-16,2023-05,Campiaign_35,Google Ads,1893.520596,93448,360,10155.0,0.0,10154.0,6452.9,20.262826341922782
2023-05-16,2023-05,Campaign_19,Meta,4434.21,461145,32092,27174.0,23390.0,0.0,45679.0,9.615652343622937
2023-05-16,2023-05,Campaign_12,Meta,777.63,192210,449,5449.0,254.0,0.0,3173.5,4.045731231465584
2023-05-15,2023-05,Campaign_37,Google Ads,84.491918,24980,460,0.0,0.0,0.0,460.0,3.3823826261008807
2023-05-15,2023-05,Campiaign_35,Google Ads,130.012396,60118,164,1609.0,0.0,1608.0,1129.3,2.16262011377624
2023-05-15,2023-05,Campaign_87,DV360,4210.168374,118706,5984,0.0,0.0,0.0,5984.0,35.46719099287315
2023-05-15,2023-05,Campaign_38,Google Ads,9039.75549,707294,6264,8969.0,0.0,6547.0,11403.2,12.780760885855104
2023-05-15,2023-05,Campaign_43,TikTok,1426.13,226024,508,0.0,0.0,17589.0,2266.9,6.309639684281315
2023-05-15,2023-05,Campaign_12,Meta,5837.4,366452,1557,232191.0,1461.0,0.0,117652.5,15.929507820942442
2023-05-15,2023-05,Campaign_12,Meta,740.38,213130,440,6074.0,245.0,0.0,3477.0,3.4738422559001547
2023-05-15,2023-05,Campaign_29,Google Ads,1139.590093,532930,1516,15919.0,0.0,15927.0,11068.2,2.13834855046629
2023-05-15,2023-05,Campaign_19,Meta,4143.81,444114,26921,24989.0,19631.0,0.0,39415.5,9.33050973398722
2023-05-15,2023-05,Campiagn_14,Meta,4710.79,1079098,3961,40842.0,27.0,0.0,24382.0,4.365488583984031
2023-05-15,2023-05,Campiaign_35,Google Ads,1363.925717,673178,1963,6330.0,0.0,6114.0,5739.4,2.0260996601196117
2023-05-15,2023-05,Campaign_45,TikTok,9665.95,198352,590,0.0,0.0,3079.0,897.9000000000001,48.73129587803501
2023-05-15,2023-05,Campaign_33,YouTube,10656.930845,790921,781,4635.0,0.0,4802.0,3578.7,13.474077493200966
2023-05-15,2023-05,Campiaign_35,Google Ads,982.317756,464251,884,8372.0,0.0,8367.0,5906.7,2.115919526290735
2023-05-15,2023-05,Campaign_12,Meta,4311.9,1179045,4353,64089.0,2547.0,0.0,36397.5,3.6571123239571004
2023-05-15,2023-05,Campiaign_35,Google Ads,578.673122,328804,1040,7.0,0.0,7.0,1044.2,1.7599333402270045
2023-05-15,2023-05,Campaign_50,TikTok,15560.6,2637860,4493,0.0,0.0,36495.0,8142.5,5.898948389982789
2023-05-15,2023-05,Campaign_42,YouTube,4574.181863,347636,1820,231076.0,0.0,215780.0,138936.0,13.157963683277911
2023-05-15,2023-05,Campiaign_35,Google Ads,1513.944828,830207,2264,14695.0,0.0,13887.0,11000.2,1.8235751180127366
2023-05-15,2023-05,Campaign_12,Meta,1481.51,422138,808,4618.0,392.0,0.0,3117.0,3.509539534465033
2023-05-15,2023-05,Campiagn_14,Meta,2499.79,555650,1470,20690.0,670.0,0.0,11815.0,4.498857194276973
2023-05-15,2023-05,Campaign_37,Google Ads,563.930022,149088,2787,0.0,0.0,0.0,2787.0,3.7825312701223437
2023-05-15,2023-05,Campaign_39,YouTube,152.320654,9333,35,0.0,0.0,0.0,35.0,16.320652951891137
2023-05-15,2023-05,Campiagn_14,Meta,3718.37,1000015,2215,40440.0,34.0,0.0,22435.0,3.7183142252866204
2023-05-15,2023-05,Campaign_13,Meta,39040.51,1208632,1245,74939.0,713.0,0.0,38714.5,32.30140357031752
2023-05-15,2023-05,Campaign_42,YouTube,1001.778285,65390,180,0.0,0.0,0.0,180.0,15.320053295610949
2023-05-15,2023-05,Campaign_42,YouTube,1488.33837,93867,186,0.0,0.0,0.0,186.0,15.855821215123525
2023-05-15,2023-05,Campiaign_35,Google Ads,653.819955,359145,593,13219.0,0.0,13216.0,8524.1,1.8204902059056929
2023-05-15,2023-05,Campiagn_14,Meta,17440.24,4138437,25219,194944.0,8542.0,0.0,122691.0,4.214209374215435
2023-05-15,2023-05,Campaign_43,TikTok,3165.82,196737,50918,0.0,0.0,113695.0,62287.5,16.091635025440056
2023-05-15,2023-05,Campaign_23,Meta,490.32,30949,1659,5761.0,1096.0,0.0,4539.5,15.842838217713012
2023-05-15,2023-05,Campiagn_14,Meta,5353.25,1509171,3884,50157.0,16.0,0.0,28962.5,3.547146082186843
2023-05-15,2023-05,Campaign_43,TikTok,847.11,34799,13023,0.0,0.0,16669.0,14689.9,24.342940889106007
2023-05-15,2023-05,Campaign_45,TikTok,9356.68,1597694,9979,0.0,0.0,71815.0,17160.5,5.85636548675779
2023-05-15,2023-05,Campaign_42,YouTube,1326.186119,92363,230,0.0,0.0,0.0,230.0,14.358413206587054
2023-05-15,2023-05,Campaign_25,Google Ads,0.808745,113,2,0.0,0.0,0.0,2.0,7.1570353982300885
2023-05-15,2023-05,Campiagn_14,Meta,1292.43,22755,413,8086.0,365.0,0.0,4456.0,56.797626895187875
2023-05-15,2023-05,Campaign_37,Google Ads,2326.435197,206309,1347,0.0,0.0,0.0,1347.0,11.276460052639488
2023-05-15,2023-05,Campaign_29,Google Ads,2536.420905,1308545,2674,28444.0,0.0,27300.0,19626.0,1.938352066608332
2023-05-15,2023-05,Campaign_29,Google Ads,1977.94773,944861,3782,19415.0,0.0,19432.0,15432.7,2.093374295266711
2023-05-15,2023-05,Campaign_43,TikTok,631.12,38908,9924,0.0,0.0,13174.0,11241.4,16.220828621363218
2023-05-15,2023-05,Campaign_19,Meta,829.42,51980,10795,14409.0,8088.0,0.0,17999.5,15.956521739130435
2023-05-15,2023-05,Campaign_32,Google Ads,9634.580913,3406546,7563,497196.0,0.0,463104.0,302471.4,2.8282550457266686
2023-05-15,2023-05,Campaign_12,Meta,12561.97,3247792,17165,11500.0,11096.0,0.0,22915.0,3.867849295767709
2023-05-15,2023-05,Campaign_23,Meta,1750.64,127577,13692,19081.0,12936.0,0.0,23232.5,13.722222657689082
2023-05-15,2023-05,Campaign_19,Meta,9589.38,831917,72181,138493.0,47787.0,0.0,141427.5,11.526847029210845
2023-05-15,2023-05,Campaign_13,Meta,16119.99,4483008,7918,131380.0,4735.0,0.0,73608.0,3.5957977322369263
2023-05-15,2023-05,Campaign_23,Meta,2410.36,471081,5060,4009.0,3878.0,0.0,7064.5,5.116657220308185
2023-05-15,2023-05,Campaign_38,Google Ads,3137.008929,13472,170,6.0,0.0,0.0,173.0,232.85398819774346
2023-05-15,2023-05,Campiaign_35,Google Ads,1616.055195,123517,365,18533.0,0.0,18533.0,11484.8,13.083666175506204
2023-05-15,2023-05,Campiaign_35,Google Ads,990.960324,325006,683,3596.0,0.0,3594.0,2840.4,3.0490523990326333
2023-05-15,2023-05,Campaign_42,YouTube,1159.553988,75948,201,0.0,0.0,0.0,201.0,15.2677356612419
2023-05-15,2023-05,Campaign_23,Meta,1040.329999,77138,2082,23129.0,2041.0,0.0,13646.5,13.486608403121679
2023-05-15,2023-05,Campaign_41,YouTube,5197.854885,511397,1121,0.0,0.0,0.0,1121.0,10.164030850787157
2023-05-15,2023-05,Campaign_42,YouTube,1750.339306,117009,316,0.0,0.0,0.0,316.0,14.959014315138154
2023-05-15,2023-05,Campaign_52,TikTok,5503.2,200398,82000,0.0,0.0,107781.0,92778.1,27.461351909699697
2023-05-15,2023-05,Campaign_70,Google Ads,4359.781002,19040,904,49.0,0.0,50.0,933.5,228.98009464285713
2023-05-15,2023-05,Campiagn_14,Meta,2610.34,93928,84,5406.0,53.0,0.0,2787.0,27.79086108508645
2023-05-15,2023-05,Campaign_42,YouTube,2089.123414,138866,362,0.0,0.0,0.0,362.0,15.044167859663274
2023-05-15,2023-05,Campaign_18,Meta,2179.19,136308,6419,4728.0,159.0,0.0,8783.0,15.987249464448162
2023-05-15,2023-05,Campaign_50,TikTok,9750.93,1024940,8865,0.0,0.0,62768.0,15141.8,9.513659336156262
2023-05-15,2023-05,Campaign_18,Meta,7674.3,1796068,584,136075.0,15.0,0.0,68621.5,4.272833767986513
2023-05-15,2023-05,Campaign_43,TikTok,9801.05,1324522,10071,0.0,0.0,107559.0,20826.9,7.399688340397517
2023-05-15,2023-05,Campaign_43,TikTok,979.15,93334,4743,0.0,0.0,14327.0,6175.7,10.490817922729123
2023-05-15,2023-05,Campiagn_14,Meta,3227.74,632669,259,121.0,20.0,0.0,319.5,5.101783080884317
2023-05-15,2023-05,Campaign_69,Google Ads,14085.25311,924473,4855,385346.0,0.0,374395.0,234967.5,15.235981050825712
2023-05-15,2023-05,Campaign_13,Meta,5920.65,200480,1168,26514.0,6.0,0.0,14425.0,29.532372306464485
2023-05-15,2023-05,Campaign_23,Meta,458.26,30257,1317,6352.0,933.0,0.0,4493.0,15.145586145354793
2023-05-14,2023-05,Campaign_19,Meta,4510.02,466117,24208,23352.0,17484.0,0.0,35884.0,9.675725193460012
2023-05-14,2023-05,Campaign_43,TikTok,728.83,57447,11075,0.0,0.0,15619.0,12636.9,12.686998450745905
2023-05-14,2023-05,Campaign_12,Meta,13186.0,3244844,16402,11051.0,10691.0,0.0,21927.5,4.063677637507381
2023-05-14,2023-05,Campaign_42,YouTube,1113.000654,75442,224,0.0,0.0,0.0,224.0,14.753063996182496
2023-05-14,2023-05,Campaign_29,Google Ads,2667.959071,1049122,4052,51412.0,0.0,51436.0,34901.6,2.5430398666694627
2023-05-14,2023-05,Campaign_12,Meta,971.73,280834,581,5639.0,342.0,0.0,3400.5,3.4601579580819988
2023-05-14,2023-05,Campaign_50,TikTok,15588.32,2402747,4363,0.0,0.0,32155.0,7578.5,6.487707611329865
2023-05-14,2023-05,Campiaign_35,Google Ads,618.101005,224029,328,22879.0,0.0,22878.0,14055.3,2.7590222917568705
2023-05-14,2023-05,Campaign_43,TikTok,1003.78,37300,15309,0.0,0.0,18760.0,17185.0,26.910991957104557
2023-05-14,2023-05,Campiaign_35,Google Ads,453.839501,219725,677,94.0,0.0,94.0,733.4,2.0654886835817496
2023-05-14,2023-05,Campaign_87,DV360,4215.134435,132412,5514,0.0,0.0,0.0,5514.0,31.833477592665318
2023-05-14,2023-05,Campaign_13,Meta,6694.09,222268,1351,29546.0,6.0,0.0,16124.0,30.117200856623537
2023-05-14,2023-05,Campaign_19,Meta,9953.84,812049,71137,135751.0,45959.0,0.0,139012.5,12.257683957495175
2023-05-14,2023-05,Campiagn_14,Meta,3622.79,690035,273,147.0,34.0,0.0,346.5,5.250153977696783
2023-05-14,2023-05,Campaign_38,Google Ads,8625.061326,533194,4885,5584.0,0.0,3551.0,8032.1,16.176216022685928
2023-05-14,2023-05,Campaign_42,YouTube,1675.092586,115204,331,0.0,0.0,0.0,331.0,14.540229384396376
2023-05-14,2023-05,Campiaign_35,Google Ads,934.905232,303388,433,25645.0,0.0,25637.0,15819.2,3.081549804211109
2023-05-14,2023-05,Campaign_39,YouTube,178.495707,9889,56,0.0,0.0,0.0,56.0,18.04992486601274
2023-05-14,2023-05,Campaign_29,Google Ads,3353.894765,1257536,2843,72491.0,0.0,69291.0,46017.6,2.6670367806567765
2023-05-14,2023-05,Campaign_23,Meta,507.64,35609,1663,4924.0,1035.0,0.0,4125.0,14.255946530371535
2023-05-14,2023-05,Campaign_43,TikTok,930.68,82900,4113,0.0,0.0,13569.0,5469.9,11.226537997587453
2023-05-14,2023-05,Campaign_12,Meta,6126.41,348303,1381,218252.0,1302.0,0.0,110507.0,17.58931160512542
2023-05-14,2023-05,Campaign_32,Google Ads,8475.05679,4525363,11724,134784.0,0.0,124433.0,91559.3,1.8727904899562755
2023-05-14,2023-05,Campaign_37,Google Ads,12.081133,7956,33,0.0,0.0,0.0,33.0,1.5184933383609853
2023-05-14,2023-05,Campaign_23,Meta,1899.17,359616,3595,2818.0,2717.0,0.0,5004.0,5.281105401316961
2023-05-14,2023-05,Campaign_38,Google Ads,3183.71365,11231,155,4.0,0.0,0.0,157.0,283.4755275576529
2023-05-14,2023-05,Campaign_18,Meta,2268.35,136899,6582,4717.0,148.0,0.0,8940.5,16.56951475175129
2023-05-14,2023-05,Campaign_13,Meta,17134.869999,4489057,7893,133459.0,4727.0,0.0,74622.5,3.817031059975402
2023-05-14,2023-05,Campiagn_14,Meta,5707.2,1522195,3681,51687.0,13.0,0.0,29524.5,3.7493225243809105
2023-05-14,2023-05,Campiagn_14,Meta,3916.71,1024735,2406,39757.0,32.0,0.0,22284.5,3.8221686582384713
2023-05-14,2023-05,Campaign_45,TikTok,9684.15,211210,670,0.0,0.0,3488.0,1018.8,45.85081198806874
2023-05-14,2023-05,Campiagn_14,Meta,1478.29,24181,517,8921.0,404.0,0.0,4977.5,61.134361688929324
2023-05-14,2023-05,Campaign_45,TikTok,9462.4,1497217,10089,0.0,0.0,64434.0,16532.4,6.319992359157022
2023-05-14,2023-05,Campaign_18,Meta,8358.969999,1863842,647,135074.0,14.0,0.0,68184.0,4.484806115003311
2023-05-14,2023-05,Campaign_23,Meta,2112.52,146700,15578,21882.0,14712.0,0.0,26519.0,14.40027266530334
2023-05-14,2023-05,Campaign_43,TikTok,9964.76,1284430,8480,0.0,0.0,101695.0,18649.5,7.758118387144492
2023-05-14,2023-05,Campiaign_35,Google Ads,1267.886871,439995,1049,25643.0,0.0,24474.0,16317.9,2.881593815838816
2023-05-14,2023-05,Campaign_43,TikTok,3249.58,197243,51087,0.0,0.0,116269.0,62713.9,16.47500798507425
2023-05-14,2023-05,Campaign_42,YouTube,1742.559215,119986,283,0.0,0.0,0.0,283.0,14.523021144133482
2023-05-14,2023-05,Campaign_29,Google Ads,1753.464516,606235,1568,60528.0,0.0,60521.0,37884.1,2.8923841678556994
2023-05-14,2023-05,Campaign_69,Google Ads,13381.746406,864336,4024,346415.0,0.0,334343.0,210665.8,15.482111593176729
2023-05-14,2023-05,Campiaign_35,Google Ads,2215.150879,909688,2237,17182.0,0.0,16151.0,12443.1,2.435066615147171
2023-05-14,2023-05,Campiagn_14,Meta,5579.9,1198564,4324,48005.0,32.0,0.0,28326.5,4.655487733654606
2023-05-14,2023-05,Campaign_37,Google Ads,642.767057,158823,3102,0.0,0.0,0.0,3102.0,4.047065330588139
2023-05-14,2023-05,Campiagn_14,Meta,18731.72,4176925,25883,194449.0,9158.0,0.0,123107.5,4.484571784267135
2023-05-14,2023-05,Campaign_42,YouTube,1271.636452,95383,222,0.0,0.0,0.0,222.0,13.33189826279316
2023-05-14,2023-05,Campaign_43,TikTok,1436.68,212066,461,0.0,0.0,15955.0,2056.5,6.774683353295672
2023-05-14,2023-05,Campiagn_14,Meta,3091.66,111494,99,6275.0,59.0,0.0,3236.5,27.72938454087215
2023-05-14,2023-05,Campaign_12,Meta,5293.56,1370079,4198,45499.0,1906.0,0.0,26947.5,3.863689612058867
2023-05-14,2023-05,Campaign_19,Meta,798.32,57560,10223,14144.0,7426.0,0.0,17295.0,13.869353717859624
2023-05-14,2023-05,Campaign_23,Meta,1084.86,62481,1909,20562.0,1873.0,0.0,12190.0,17.363038363662554
2023-05-14,2023-05,Campiaign_35,Google Ads,449.065656,81422,171,22793.0,0.0,22795.0,13847.0,5.515286482768785
2023-05-14,2023-05,Campaign_41,YouTube,5530.19393,553866,1178,0.0,0.0,0.0,1178.0,9.98471458800504
2023-05-14,2023-05,Campiagn_14,Meta,2854.77,591108,1549,21691.0,745.0,0.0,12394.5,4.829523538845693
2023-05-14,2023-05,Campaign_42,YouTube,4316.029855,261848,1221,207727.0,0.0,201849.0,125269.4,16.482959025847055
2023-05-14,2023-05,Campaign_70,Google Ads,3942.202477,17857,904,47.0,0.0,42.0,931.7,220.76510483283866
2023-05-14,2023-05,Campaign_12,Meta,1586.52,427871,955,2953.0,462.0,0.0,2431.5,3.7079400099562716
2023-05-14,2023-05,Campaign_42,YouTube,961.236905,60666,205,0.0,0.0,0.0,205.0,15.84473848613721
2023-05-14,2023-05,Campaign_42,YouTube,1427.901964,93422,198,0.0,0.0,0.0,198.0,15.284429406349682
2023-05-14,2023-05,Campiaign_35,Google Ads,760.666262,222491,549,23188.0,0.0,23189.0,14461.9,3.418863064123942
2023-05-14,2023-05,Campaign_12,Meta,4547.78,1175135,4240,64371.0,2567.0,0.0,36425.5,3.8700064247937465
2023-05-14,2023-05,Campaign_13,Meta,46359.75,1411312,1465,88486.0,811.0,0.0,45708.0,32.84868972984004
2023-05-14,2023-05,Campiaign_35,Google Ads,2169.394723,50597,253,21270.0,0.0,21273.0,13015.3,42.87595555072435
2023-05-14,2023-05,Campaign_43,TikTok,5271.989999,359177,5367,0.0,0.0,22394.0,7606.4,14.67797213908463
2023-05-14,2023-05,Campaign_23,Meta,562.53,32005,1418,6168.0,1005.0,0.0,4502.0,17.57631620059366
2023-05-13,2023-05,Campaign_43,TikTok,970.05,38590,14691,0.0,0.0,18347.0,16525.7,25.13734128012438
2023-05-13,2023-05,Campaign_12,Meta,1532.82,391230,984,2461.0,418.0,0.0,2214.5,3.9179510773713675
2023-05-13,2023-05,Campaign_29,Google Ads,3220.721058,1484722,5872,19387.0,0.0,19404.0,17505.9,2.1692418230483552
2023-05-13,2023-05,Campaign_32,Google Ads,9746.642867,5993378,15916,3733.0,0.0,3554.0,18137.9,1.6262352995255764
2023-05-13,2023-05,Campaign_43,TikTok,641.26,38854,9658,0.0,0.0,13128.0,10970.8,16.5043496165131
2023-05-13,2023-05,Campaign_69,Google Ads,13472.959793,876013,4469,357558.0,0.0,346288.0,217876.8,15.379862847925772
2023-05-13,2023-05,Campaign_12,Meta,5592.93,318525,1249,198073.0,1162.0,0.0,100285.5,17.55884153520132
2023-05-13,2023-05,Campiagn_14,Meta,3788.36,964829,2268,35840.0,23.0,0.0,20188.0,3.9264574344262035
2023-05-13,2023-05,Campiaign_35,Google Ads,107.90176,4919,18,1963.0,0.0,1965.0,1196.0,21.93571051026631
2023-05-13,2023-05,Campiaign_35,Google Ads,214.935256,126635,140,10581.0,0.0,10111.0,6441.6,1.6972816046116792
2023-05-13,2023-05,Campaign_13,Meta,6447.34,191414,1218,25531.0,5.0,0.0,13983.5,33.6826982352388
2023-05-13,2023-05,Campaign_23,Meta,2268.54,414133,4361,3302.0,3135.0,0.0,6012.0,5.477805439315389
2023-05-13,2023-05,Campaign_50,TikTok,15312.7,2345035,4195,0.0,0.0,32755.0,7470.5,6.529838573837917
2023-05-13,2023-05,Campaign_42,YouTube,959.595011,62307,200,0.0,0.0,0.0,200.0,15.401078707047361
2023-05-13,2023-05,Campaign_41,YouTube,5509.502752,550379,1127,0.0,0.0,0.0,1127.0,10.01037966928244
2023-05-13,2023-05,Campaign_29,Google Ads,1868.756649,1041466,2219,16872.0,0.0,16875.0,12342.5,1.7943520470183374
2023-05-13,2023-05,Campaign_12,Meta,6055.05,1520417,4625,48689.0,2088.0,0.0,28969.5,3.982492960812724
2023-05-13,2023-05,Campiagn_14,Meta,1424.05,21791,486,7978.0,394.0,0.0,4475.0,65.35037400761783
2023-05-13,2023-05,Campaign_19,Meta,790.68,56945,10370,13850.0,7674.0,0.0,17295.0,13.884976731934323
2023-05-13,2023-05,Campaign_42,YouTube,1429.361874,91123,174,0.0,0.0,0.0,174.0,15.686071288258725
2023-05-13,2023-05,Campaign_45,TikTok,9697.59,199765,592,0.0,0.0,3602.0,952.2,48.54499036367732
2023-05-13,2023-05,Campaign_13,Meta,16527.96,4148369,7795,123894.0,4525.0,0.0,69742.0,3.9842068051323305
2023-05-13,2023-05,Campaign_87,DV360,4205.182988,143055,5256,0.0,0.0,0.0,5256.0,29.39556805424487
2023-05-13,2023-05,Campaign_19,Meta,3931.79,358798,21277,18875.0,15566.0,0.0,30714.5,10.95822719190185
2023-05-13,2023-05,Campaign_43,TikTok,3117.28,191465,49017,0.0,0.0,113882.0,60405.2,16.281200219361242
2023-05-13,2023-05,Campiagn_14,Meta,2784.5,560693,1464,21122.0,699.0,0.0,12025.0,4.966175786036209
2023-05-13,2023-05,Campaign_45,TikTok,9237.66,1443980,9673,0.0,0.0,63951.0,16068.1,6.397360074239255
2023-05-13,2023-05,Campaign_42,YouTube,1678.367208,119576,344,0.0,0.0,0.0,344.0,14.035987221516022
2023-05-13,2023-05,Campaign_39,YouTube,320.697872,14241,98,0.0,0.0,0.0,98.0,22.51933656344358
2023-05-13,2023-05,Campiagn_14,Meta,18279.63,3749470,24375,180868.0,8664.0,0.0,114809.0,4.875257036327801
2023-05-13,2023-05,Campaign_23,Meta,1967.69,144018,14534,20406.0,13623.0,0.0,24737.0,13.662806038134121
2023-05-13,2023-05,Campaign_12,Meta,955.25,248411,565,5755.0,314.0,0.0,3442.5,3.845441626981092
2023-05-13,2023-05,Campaign_42,YouTube,1111.989463,76446,207,0.0,0.0,0.0,207.0,14.546077793475131
2023-05-13,2023-05,Campiaign_35,Google Ads,641.336486,327329,964,749.0,0.0,749.0,1413.4,1.9593023716199909
2023-05-13,2023-05,Campaign_12,Meta,12851.48,3012022,16265,10990.0,10624.0,0.0,21760.0,4.266728463470718
2023-05-13,2023-05,Campiaign_35,Google Ads,1388.10396,693741,1046,4929.0,0.0,4930.0,4003.5,2.0008965305495856
2023-05-13,2023-05,Campaign_43,TikTok,5975.5,393373,6112,0.0,0.0,22849.0,8396.9,15.190417237583668
2023-05-13,2023-05,Campaign_13,Meta,44467.51,1244091,1380,81295.0,801.0,0.0,42027.5,35.74297217808022
2023-05-13,2023-05,Campiaign_35,Google Ads,12.264664,14452,22,4.0,0.0,4.0,24.4,0.8486482147799612
2023-05-13,2023-05,Campaign_23,Meta,512.9,32968,1553,5048.0,944.0,0.0,4077.0,15.557510313030816
2023-05-13,2023-05,Campaign_12,Meta,4418.24,1083059,3941,62676.0,2427.0,0.0,35279.0,4.079408416346663
2023-05-13,2023-05,Campiagn_14,Meta,5585.33,1410508,3444,48647.0,26.0,0.0,27767.5,3.959800298899404
2023-05-13,2023-05,Campiagn_14,Meta,2964.0,96509,99,5804.0,65.0,0.0,3001.0,30.712161560061755
2023-05-13,2023-05,Campaign_18,Meta,2164.63,129286,6825,4983.0,137.0,0.0,9316.5,16.74295747412713
2023-05-13,2023-05,Campaign_42,YouTube,1741.732597,116544,309,0.0,0.0,0.0,309.0,14.944849987987368
2023-05-13,2023-05,Campaign_43,TikTok,10187.45,1305529,7790,0.0,0.0,97134.0,17503.4,7.803311914174254
2023-05-13,2023-05,Campaign_23,Meta,477.29,34132,1640,4629.0,1050.0,0.0,3954.5,13.983651705144732
2023-05-13,2023-05,Campaign_29,Google Ads,2604.138171,1554664,3345,12302.0,0.0,11884.0,10684.4,1.6750488665074899
2023-05-13,2023-05,Campaign_70,Google Ads,4144.200865,18828,942,47.0,0.0,39.0,969.4,220.1083952092628
2023-05-13,2023-05,Campaign_37,Google Ads,1974.622479,346682,6026,0.0,0.0,0.0,6026.0,5.695774453245337
2023-05-13,2023-05,Campiaign_35,Google Ads,778.511296,184628,428,21944.0,0.0,21946.0,13594.6,4.216648049049982
2023-05-13,2023-05,Campaign_38,Google Ads,3353.165168,12695,174,9.0,0.0,0.0,178.5,264.1327426545884
2023-05-13,2023-05,Campaign_43,TikTok,958.98,88871,4801,0.0,0.0,14644.0,6265.4,10.790696627696324
2023-05-13,2023-05,Campaign_42,YouTube,1270.646224,86223,224,0.0,0.0,0.0,224.0,14.7367433747376
2023-05-13,2023-05,Campaign_23,Meta,999.78,59989,1755,19253.0,1690.0,0.0,11381.5,16.666055443497974
2023-05-13,2023-05,Campaign_19,Meta,9330.72,719284,70181,128391.0,47494.0,0.0,134376.5,12.972233498868318
2023-05-13,2023-05,Campiaign_35,Google Ads,531.594965,394606,498,14045.0,0.0,14045.0,8925.0,1.3471537812400216
2023-05-13,2023-05,Campiagn_14,Meta,3465.62,638542,239,131.0,26.0,0.0,304.5,5.427395535454207
2023-05-13,2023-05,Campaign_25,Google Ads,0.115733,15,4,0.0,0.0,0.0,4.0,7.715533333333333
2023-05-13,2023-05,Campaign_38,Google Ads,8664.451313,422527,4823,1625.0,0.0,780.0,5713.5,20.506266612547837
2023-05-13,2023-05,Campaign_18,Meta,8050.29,1723490,674,131856.0,11.0,0.0,66602.0,4.670923533063726
2023-05-13,2023-05,Campiaign_35,Google Ads,617.209656,349604,889,1075.0,0.0,1075.0,1534.0,1.7654536446951408
2023-05-13,2023-05,Campaign_37,Google Ads,78.617461,15990,81,0.0,0.0,0.0,81.0,4.9166642276422765
2023-05-13,2023-05,Campiagn_14,Meta,5493.64,1170385,4090,43655.0,19.0,0.0,25917.5,4.693874237964431
2023-05-13,2023-05,Campaign_43,TikTok,1414.05,209791,436,0.0,0.0,14955.0,1931.5,6.740279611613463
2023-05-12,2023-05,Campaign_43,TikTok,3241.91,188962,46907,0.0,0.0,116209.0,58527.9,17.156412400376794
2023-05-12,2023-05,Campiaign_35,Google Ads,1292.264477,593690,1697,29700.0,0.0,28487.0,19395.7,2.176665392713369
2023-05-12,2023-05,Campaign_23,Meta,317.99,28045,1124,3371.0,672.0,0.0,2809.5,11.338563023711892
2023-05-12,2023-05,Campaign_12,Meta,5786.09,1506992,4593,48914.0,2075.0,0.0,29050.0,3.839496161890707
2023-05-12,2023-05,Campaign_23,Meta,974.66,67149,1868,17568.0,1746.0,0.0,10652.0,14.514884808411145
2023-05-12,2023-05,Campaign_19,Meta,8252.66,495384,51416,96766.0,35247.0,0.0,99799.0,16.659116967847165
2023-05-12,2023-05,Campaign_45,TikTok,16646.91,324762,1054,0.0,0.0,6180.0,1672.0,51.25879875108541
2023-05-12,2023-05,Campaign_50,TikTok,15157.36,2358819,4008,0.0,0.0,33778.0,7385.8,6.425825805201671
2023-05-12,2023-05,Campiagn_14,Meta,3443.86,648680,229,117.0,25.0,0.0,287.5,5.309027563667756
2023-05-12,2023-05,Campiagn_14,Meta,17856.12,3694088,24887,182770.0,8754.0,0.0,116272.0,4.8337018500912805
2023-05-12,2023-05,Campaign_42,YouTube,1272.229732,88272,226,0.0,0.0,0.0,226.0,14.41260798441182
2023-05-12,2023-05,Campaign_42,YouTube,1113.165189,74999,189,0.0,0.0,0.0,189.0,14.84240041867225
2023-05-12,2023-05,Campaign_45,TikTok,9303.17,1496367,9293,0.0,0.0,64241.0,15717.1,6.2171713222758855
2023-05-12,2023-05,Campaign_11,Meta,11482.12,1465695,4269,2678.0,2559.0,0.0,5608.0,7.833908145964885
